Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2bKOB6DLw8inrQC8UmghQN,"4gKqxjR0MkEKjqvO3Ctvpg","Falador Passa Mal","É Preciso Cantar","Os Originais Do Samba",1973-07-14,190533,54,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-02-05T01:17:55Z,"mpb,pagode,samba,samba-enredo,samba-rock,velha guarda",0.787,0.648,5,-11.148,0,0.12,0.184,0.00442,0.112,0.764,88.585,4
3KVDM9shwWEbLsRpimCuTn,"4gKqxjR0MkEKjqvO3Ctvpg","Tenha Fé, Pois Amanhã um Lindo Dia Vai Nascer","Exportação","Os Originais Do Samba",1971-07-14,167466,56,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-02-05T01:21:59Z,"mpb,pagode,samba,samba-enredo,samba-rock,velha guarda",0.77,0.838,5,-8.654,1,0.0411,0.208,0.00000954,0.142,0.967,93.143,4
6C6x0sL267JlGbx9RFfHFx,"10naVTwNjE50daQVrN0bXh","Blues Da Piedade","Veneno Antimonotonia","Cássia Eller",1997-01-20,255506,35,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-02-21T19:50:17Z,"brazilian rock,mpb",0.552,0.565,7,-7.877,1,0.0431,0.0018,0.0000632,0.169,0.545,118.531,3
7xOCvDwHnRvSdLtPKbROSf,"5zq0SGWxrmzpTSXkBEQzMj","Amor meu grande amor","iCollection - Barão Vermelho","Barão Vermelho",2012-04-23,275586,45,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-02-21T20:12:26Z,"mpb,rock nacional brasileiro",0.633,0.57,6,-5.668,1,0.0269,0.219,0.0000139,0.118,0.469,101.889,4
3wRe1E7Lc4Ah05D45YRNrT,"4EKJxXaAZapG14Q5FTZoxm","Primavera nos dentes","A volta de Secos & Molhados","Secos & Molhados",1973,293000,41,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-02-21T20:35:58Z,"bossa nova,mpb,psicodelia brasileira,velha guarda",0.538,0.285,9,-19.716,1,0.0427,0.0572,0.0605,0.066,0.443,117.441,4
2MU7Gw4TD5HVH4Dic4IIjC,"7rPqFVgJYARiFsLDlN6W6y,5JYtpnUKxAzXfHEYpOeeit","Que Maravilha","Os Primeiros Anos","Toquinho,Jorge Ben Jor",2016-03-18,158466,28,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-02-21T21:44:52Z,"bossa nova,mpb,samba,velha guarda,violao,manguebeat,samba-rock,tropicalia",0.562,0.64,2,-13.173,1,0.0434,0.867,0.00392,0.123,0.953,89.005,4
1vt0n3GcAYrsSMue1C6OtC,"7HGNYPmbDrMkylWqeFCOIQ","Samba De Verão","A Bossa De Caetano","Caetano Veloso",2000-01-01,187626,63,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-02-23T19:13:06Z,"bossa nova,mpb,samba de roda,tropicalia",0.731,0.299,5,-17.199,1,0.0485,0.889,0.223,0.11,0.46,119.768,4
5BL4lm5uzfDlN15p9H8Kcr,"5JYtpnUKxAzXfHEYpOeeit,5nriuBVz6NDh6k8gTU5WgP","Domenica Domingava Num Domingo Linda Toda De Branco","Força Bruta","Jorge Ben Jor,Trio Mocoto",1970-01-12,227306,35,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-03-05T18:51:18Z,"bossa nova,manguebeat,mpb,samba,samba-rock,tropicalia,afrofuturismo brasileiro,brazilian soul",0.547,0.527,0,-7.904,1,0.048,0.204,0,0.453,0.536,114.435,4
3eVyDZXJPJzUKkyWP6eLyc,"0yFvXd36g5sNKYDi0Kkvl8","O bêbado e a equilibrista","Essa Mulher","Elis Regina",1979-05-17,231358,55,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-03-17T14:18:32Z,"bossa nova,brazilian jazz,mpb,samba",0.366,0.578,4,-7.91,1,0.049,0.702,0.00000594,0.181,0.193,91.776,4
1mK7rqBmWWFvU1huYnsPGq,"2euX7vCVnJy3TVEGfc0RCl","Sonífera ilha","84 94 - Volume 1","Titãs",1984-05-30,174973,63,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-03-17T14:19:08Z,"hard rock brasileiro,mpb,pop rock brasileiro,rock nacional brasileiro,rock piauiense",0.621,0.82,9,-8.63,0,0.0294,0.2,0.000112,0.0396,0.96,146.664,4
7fbh9Pbddok1b5cMY1FC8a,"6DqFCzjARUV3xH9meu3Bya","Sá Marina","Alegria! Alegria! Vol.2","Wilson Simonal",1968-09-16,199453,57,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-03-17T14:21:44Z,"bossa nova,mpb,samba,tropicalia,velha guarda",0.586,0.517,11,-10.039,0,0.0296,0.359,0,0.0724,0.734,119.473,4
1Aueuaw9oYRYCyK3itlL7V,"2wi99swSP87YaFjVOI3zGJ","A Saudade Mata A Gente","Nelson de Todos os Tempos","Nelson Gonçalves",1975,128826,8,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-04-23T23:14:25Z,"mpb,samba,velha guarda",0.561,0.472,0,-9.492,1,0.0293,0.672,0,0.196,0.742,117.889,4
07xy28es5iL0ytFi7rs7Sw,"18pOC3dikx4dLs5znHrZJZ","Lotus 72 D - Fast","Mr Bongo Record Club, Vol. 4 (Compiled by Mr Bongo)","Zé Roberto",2020-11-20,180490,40,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-05-19T04:20:58Z,"brazilian boogie",0.755,0.664,1,-9.604,1,0.0934,0.464,0.0758,0.212,0.886,98.206,4
4EKzX2xQRLuWzCGBcgp3Su,"6cOiaEg6UzuxJPrMV4ceQM","Escrito Nas Estrelas","Escrito Nas Estrelas","Tetê Espíndola",1985-05-05,246674,33,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-05-26T23:11:23Z,"nova mpb,pop nacional antigas",0.508,0.632,4,-5.058,1,0.0324,0.485,0.0000026,0.0482,0.387,110.956,4
4ZsyrBZX0YMopDJjGpva5j,"559vxOLTzlAv0zB77JMcdG","Flor de Tangerina","Flor de Tangerina - Single","Alceu Valença",2016-04-22,181869,62,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-05-29T23:00:07Z,"manguebeat,mpb,nova musica pernambucana",0.517,0.409,1,-7.26,0,0.0312,0.366,0,0.17,0.367,123.801,4
3bZy4mfepri8X7JIdhCj5L,"6UKz2oYWzE0ZBnciztCown","Feira De Mangaio","Esperança","Clara Nunes",1979-05-22,198133,59,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-06-15T14:05:45Z,"bossa nova,mpb,pagode,samba,umbanda,velha guarda",0.74,0.913,11,-5.793,0,0.046,0.15,0.00000208,0.0854,0.958,105.477,4
5hemN5gGcBNdkUOIbs3RVe,"6UKz2oYWzE0ZBnciztCown","O Mar Serenou","Claridade","Clara Nunes",1975-03-14,182493,58,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-06-15T14:06:07Z,"bossa nova,mpb,pagode,samba,umbanda,velha guarda",0.727,0.506,2,-10.594,1,0.156,0.199,0,0.0788,0.962,85.771,4
3NeIv5vFoKByUnjMjMQVEc,"4EUuQxMNowMUEs5gu4BzBX","Boto Meu Povo Na Rua","Menino do Rio","Mart'nália",2006-02-01,220093,49,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-06-16T14:57:56Z,"bossa nova,mpb,pagode,samba",0.812,0.559,2,-10.124,1,0.093,0.65,0.0368,0.111,0.762,90.794,4
1l35fhxjWXsjmknWdsB3tw,"7vtM3rPmMIVLewega85WaC","Astronauta","Um Nós por Dois Eus","Os Nonatos",2000-01-01,192783,49,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-06-17T02:43:51Z,"",0.545,0.405,3,-7.65,0,0.0275,0.865,0.00000132,0.204,0.156,101.583,3
5Kayf37CYgsWqgkWMTHZPu,"2euX7vCVnJy3TVEGfc0RCl","Os Cegos do Castelo - Ao Vivo","Acústico MTV","Titãs",1997-09-22,296773,62,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-06-19T17:11:11Z,"hard rock brasileiro,mpb,pop rock brasileiro,rock nacional brasileiro,rock piauiense",0.57,0.848,5,-8.234,1,0.0365,0.0741,0.000278,0.698,0.632,89.169,4
59HAcR0hVejI7Od0kgibFg,"2rnJUBfFhgXBrywGEQ8zC7","Cordeiro De Nanã","Os Tincoãs","Os Tincoãs",1977,177906,52,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-07-03T06:15:31Z,"samba",0.511,0.579,2,-9.198,1,0.0872,0.577,0,0.139,0.526,116.13,4
1EQ8sBQ7Abv9DvNBzhXAcv,"7n1XMwvxPf10t4OX6h6Ufy,4v1mao101nIWvxzotCSKyz","Pra Você Guardei O Amor","Dres","Nando Reis,Ana Cañas",2009-01-01,343813,70,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-07-03T12:12:23Z,"brazilian rock,mpb,pop rock brasileiro,nova mpb",0.485,0.386,2,-9.189,1,0.0388,0.837,0,0.207,0.354,91.615,4
0aTyJqG2HqOh96AZBPwcYG,"7n1XMwvxPf10t4OX6h6Ufy,3PdPoOAjsxveS7VBSKQiZM","Resposta","Nando e Sebastião","Nando Reis,Sebastião Reis",2021-05-07,262809,53,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-07-07T17:07:08Z,"brazilian rock,mpb,pop rock brasileiro",0.674,0.48,7,-7.14,1,0.0329,0.832,0,0.326,0.233,143.979,4
1UvWx2hgpxlF7HPbwLSmIY,"1A5QJAC1vdhbhPE25Q0x0f","Anjos (Pra quem tem fé)","Nunca Tem Fim (Standard)","O Rappa",2013-08-15,419520,69,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-07-07T17:52:43Z,"brazilian hip hop,brazilian reggae,brazilian rock,latin alternative,rock nacional brasileiro",0.604,0.82,10,-4.927,0,0.0401,0.144,0.000133,0.109,0.427,105.019,4
5RkPULKkPpFKkS5BnvK1t6,"6uTK3YD9CT3pLx2yEfVmXk","Oh! Chuva","Essa É Pra Vocês","Falamansa",2001,228080,63,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-07-07T17:54:40Z,"brazilian reggae",0.666,0.404,1,-9.888,0,0.035,0.39,0,0.259,0.775,137.965,4
2FHHmwpksVebKcquX3QMdF,"1A5QJAC1vdhbhPE25Q0x0f","Vapor barato","Rappa-Mundi","O Rappa",1996,263173,64,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-07-23T11:16:41Z,"brazilian hip hop,brazilian reggae,brazilian rock,latin alternative,rock nacional brasileiro",0.589,0.681,9,-9.841,0,0.0696,0.309,0.00000326,0.0969,0.867,185.906,4
19QGIdhhRCB303eGVUQyZM,"1A5QJAC1vdhbhPE25Q0x0f","Auto-reverse","Nunca Tem Fim (Standard)","O Rappa",2013-08-15,285066,64,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-07-23T11:16:46Z,"brazilian hip hop,brazilian reggae,brazilian rock,latin alternative,rock nacional brasileiro",0.668,0.848,6,-3.94,0,0.0435,0.0363,0.0000568,0.071,0.773,95.494,4
2QGzg5htcf4b0NeSLbi0K6,"1A5QJAC1vdhbhPE25Q0x0f","Pescador de ilusões","Rappa-Mundi","O Rappa",1996,245426,68,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-07-23T11:16:51Z,"brazilian hip hop,brazilian reggae,brazilian rock,latin alternative,rock nacional brasileiro",0.698,0.801,1,-8.366,1,0.0326,0.0598,0.000035,0.205,0.905,93.859,4
0lPWEt7kSY37pSUIH68ME0,"1A5QJAC1vdhbhPE25Q0x0f","Minha alma (A paz que eu não quero)","Lado B Lado A","O Rappa",1999-01-01,303773,69,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-07-23T11:16:55Z,"brazilian hip hop,brazilian reggae,brazilian rock,latin alternative,rock nacional brasileiro",0.664,0.725,9,-6.179,0,0.0897,0.363,0.00000139,0.272,0.659,96.348,4
06gBRGphZadlQNRHaM4NyR,"2wi99swSP87YaFjVOI3zGJ","Fita Amarela","Nelson Interpreta Noel","Nelson Gonçalves",1998-08-15,167600,23,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-08-24T16:24:43Z,"mpb,samba,velha guarda",0.656,0.539,2,-9.336,0,0.0374,0.67,0,0.0629,0.918,93.267,4
3zcBNmJH6ToRCI0WNEIuES,"7oEkUINVIj1Nr3Wnj8tzqr","Esperando na janela","As canções de eu, tu, eles","Gilberto Gil",2000-01-01,256693,62,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-08-29T20:33:31Z,"bossa nova,mpb,samba,tropicalia,violao",0.653,0.647,4,-7.028,1,0.0437,0.201,0,0.0753,0.936,156.28,4
5iq4NDi4fznJJRLL1rXNE4,"0hPar6ePAELiu9rYMdvMEo","Não Deixe O Samba Morrer","A Voz Do Samba","Alcione",1975,266866,60,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-08-30T19:10:30Z,"axe,mpb,musica maranhense,pagode,pagode novo,samba",0.506,0.794,11,-5.884,0,0.0551,0.639,0.0000345,0.0763,0.731,154.582,4
50OJLsH4w0kKLCkLdhc9TY,"0A1oy7PC7fdzURgaLaWkL1","Tempos modernos - Remasterizado em 2001","Tempos modernos (2001 Remasterizado)","Lulu Santos",1982-01-01,257933,53,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-08-30T19:15:17Z,"brazilian rock,mpb,pop nacional",0.738,0.741,4,-6.323,0,0.0302,0.4,0.0000679,0.0478,0.81,117.831,4
0t6WbXD9u6rnXseu9YcWqk,"2euX7vCVnJy3TVEGfc0RCl","É preciso saber viver","Volume 02","Titãs",1998-10-09,251026,60,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-08-30T19:35:13Z,"hard rock brasileiro,mpb,pop rock brasileiro,rock nacional brasileiro,rock piauiense",0.519,0.747,2,-5.412,1,0.0265,0.141,0.00000143,0.161,0.751,89.13,4
7wedjEfXhDlB0d1Py4F3hN,"65TbyndeGrDlFd4IkZNfbN","Moça Bonita","Inclinações Musicais","Geraldo Azevedo",1981,131906,53,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-08-30T19:35:55Z,"bossa nova,mpb,samba,violao",0.518,0.596,4,-8.983,1,0.0401,0.482,0,0.376,0.78,151.52,4
5qXf6pUwHgeRqO3lIpvJwG,"0hPar6ePAELiu9rYMdvMEo","Meu Ébano","Seleção Essencial - Grandes Sucessos - Alcione","Alcione",2010-08-15,206920,57,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-08-30T19:37:33Z,"axe,mpb,musica maranhense,pagode,pagode novo,samba",0.674,0.787,0,-7.377,1,0.0808,0.696,0,0.334,0.965,164.111,4
43BCxznTSBLcXzu4lJ8KW5,"0rSTXALHu0EKAawPLBdODH","Ainda Bem","O Que Você Quer Saber de Verdade","Marisa Monte",2011-01-01,215520,66,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-08-30T19:55:52Z,"mpb",0.646,0.553,2,-8.085,0,0.0391,0.889,0.000322,0.133,0.503,124.956,4
1EQ8sBQ7Abv9DvNBzhXAcv,"7n1XMwvxPf10t4OX6h6Ufy,4v1mao101nIWvxzotCSKyz","Pra Você Guardei O Amor","Dres","Nando Reis,Ana Cañas",2009-01-01,343813,70,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-08-30T20:05:18Z,"brazilian rock,mpb,pop rock brasileiro,nova mpb",0.485,0.386,2,-9.189,1,0.0388,0.837,0,0.207,0.354,91.615,4
2ukW9zOr51AYeLSmCtTVqW,"57pVvBwa3ZCR9LsVlkLXj7","Não Me Deixe Só","Vanessa da Mata","Vanessa Da Mata",2003-10-31,189666,64,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-08-30T20:11:23Z,"mpb,nova mpb",0.731,0.469,2,-10.724,1,0.0379,0.333,0.0115,0.0976,0.641,107.093,4
3TAMiM8XFmU9vFd333pgRh,"2ohBjgFT9V0LRDWO2wF9DJ","Mistério do Planeta","Acabou Chorare","Novos Baianos",1972,217960,62,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-01T20:12:20Z,"bossa nova,mpb,psicodelia brasileira,samba,samba-rock,tropicalia",0.61,0.495,1,-8.399,0,0.0891,0.8,0.0000252,0.083,0.683,146.878,3
7mkvi46DO25BAkcD9OWrpz,"0t2xdTxRXnffsmpMamH8Ls","Foi Um Rio Que Passou Em Minha Vida","Eu Sou O Samba","Paulinho Da Viola",2005,155466,48,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-01T20:13:07Z,"bossa nova,mpb,pagode,samba,velha guarda,violao",0.673,0.681,9,-9.992,1,0.0501,0.418,0.0000159,0.238,0.821,111.541,4
0C13P4IghHNFPjt4zIJ8vX,"1b8kpp4DUwt1hWaxTiWQhD,7HGNYPmbDrMkylWqeFCOIQ","Baby","Gal Costa","Gal Costa,Caetano Veloso",1969-01-01,212933,57,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-01T20:27:47Z,"bossa nova,mpb,samba,tropicalia,samba de roda",0.356,0.272,2,-13.263,1,0.0368,0.508,0.0000202,0.263,0.509,113.345,4
7oo3L1ZPEQSavDVSnlOvDa,"0C8HhyOa7zfzIl3gmPjY52","Apenas Um Rapaz Latino Americano","Alucinacao","Belchior",1976-01-01,258026,61,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-01T20:48:47Z,"bossa nova,brazilian rock,mpb",0.567,0.333,4,-17.687,1,0.0425,0.54,0,0.0736,0.53,107.895,4
2VRrNWod4OukkZJzdup0Ei,"7rPqFVgJYARiFsLDlN6W6y,5HlnN6xF2MD87KhGRmCRTd","Samba Da Benção","20 Grandes Sucessos De Toquinho & Vinicius","Toquinho,Vinícius de Moraes",1998-01-01,409400,38,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-04T04:49:32Z,"bossa nova,mpb,samba,velha guarda,violao",0.598,0.365,7,-14.722,0,0.0646,0.883,0,0.169,0.564,122.601,4
1SqHYzlHICxnSgLQkOtzUi,"6tOsSffQQIXmK8TqsDck8t","Caçada","Quando O Carnaval Chegar","Chico Buarque",1972-01-01,182306,22,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-04T05:58:57Z,"bossa nova,fado,mpb,tropicalia",0.71,0.525,9,-9.047,1,0.0366,0.609,0.00000121,0.185,0.569,114.972,4
4pG8lbKPKkfGSniMXxZTM7,"4C4kpaAdp6aKSkguw40SsU","Sutilmente","Estandarte","Skank",2008,242506,70,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-04T07:14:59Z,"brazilian rock,latin alternative,manguebeat,mpb,pop rock brasileiro,rock mineiro,rock nacional brasileiro",0.587,0.632,6,-7.254,1,0.0241,0.745,0.0000288,0.0624,0.459,100.002,4
7lzfMZak2HjNPXXSxksjPB,"3qZ2n5keOAat1SoF6bHwmb,4Mw0vJsDXTZF7kn7EsdNoD,34dfPo3Zi55yM6oV46q4y7,5rrmaoBXZ7Jcs4Qb77j0YA,5GmHrvfki94D20jsW5PRTi,096an3uS6ZaK2XySae6SqP,1C8UBSZs5rOPfxuxTMS6OI,6gEzJZrbm0F4ihvE9iXR9z,0hPar6ePAELiu9rYMdvMEo,2d9LRvQJnAXRijqIJDDs2K,57xRtfFlssbpntpRQOBodd,3WVjDclrbHsxjxhiOqHdnw,0Aqcba7AHmDUp7UeAQbEDm,4RYW3x4z6FDvERvHE2UPJl,2x5fdOl1kpBgD74cOkzNY0,5XFhdlu8WIceUcGjqLwjKA,7oEkUINVIj1Nr3Wnj8tzqr,4vKCAkbdulcqatglgbi5CG,4YLBdrR3DVSMncm785NH6C,56TkPi7rpmU8jTpkcK7FY3,1vEN3d3dJbmdHQpXD6AIkL,5JYtpnUKxAzXfHEYpOeeit,2bKdKvWKErRrUpSrLsDjyH,0SkmRxt8o9RTKms28v15MA,2MaqyTrc7HzuYvLnvfhxIN,6rM2yY0GnVcOHMU5GD3y9E","Camarão Que Dorme a Onda Leva","Sambabook Zeca Pagodinho, Vol. 2","Zeca Pagodinho,Dudu Nobre,Mumuzinho,Djavan,Sombrinha,Arlindo Cruz,Maria Rita,Péricles,Alcione,Emicida,Diogo Nogueira,Frejat,Monarco,VELHA GUARDA DA PORTELA,Almir Guineto,Rildo Hora,Gilberto Gil,Roberta Sá,Lenine,Beth Carvalho,Marcelo D2,Jorge Ben Jor,Nilze Carvalho,Gabrielzinho Do Irajá,Mariene De Castro,Martinho Da Vila",2014-03-20,168948,66,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-04T07:47:05Z,"mpb,pagode,partido alto,samba,samba de roda,axe,pagode novo,samba-enredo,funk carioca,musica alagoana,samba moderno,bossa nova,musica maranhense,afrofuturismo brasileiro,brazilian hip hop,brazilian reggae,funk ostentacao,hip hop tuga,manguebeat,pop lgbtq+ brasileira,rock nacional brasileiro,velha guarda,tropicalia,violao,musica potiguar,nova mpb,brazilian rock,nova musica pernambucana,boom bap brasileiro,rap nacional antigo,samba-rock,bandolim,roda de samba,umbanda",0.723,0.694,0,-6.694,1,0.0802,0.313,0,0.052,0.739,106.359,4
19KDsFyj6Nyxa9xLb29lOL,"1C8UBSZs5rOPfxuxTMS6OI","Encontros e despedidas","Maria Rita","Maria Rita",2003-10-01,242333,57,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-04T09:21:49Z,"bossa nova,mpb,pagode,samba",0.412,0.313,1,-12.111,1,0.0334,0.563,0,0.12,0.115,105.158,4
43lYATbOmhAF0CMDaKrjsU,"3QLc39WR4dQAN1SgierGgE","Mais Uma Vez","Presente","Renato Russo",2003-01-01,238453,66,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-04T09:34:48Z,"brazilian rock,mpb",0.686,0.588,10,-6.415,1,0.0264,0.428,0.000798,0.109,0.225,104.002,4
6YNCE5qtrTa7YcnAOAEsDQ,"0A1oy7PC7fdzURgaLaWkL1","Apenas Mais uma de Amor","Lulu Acústico","Lulu Santos",2000-12-02,218266,72,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-04T09:54:38Z,"brazilian rock,mpb,pop nacional",0.39,0.355,5,-13.509,1,0.0345,0.0563,0,0.735,0.262,165.961,4
1YMq4diytjC79zOrdk6rMx,"6tOsSffQQIXmK8TqsDck8t","Quando O Carnaval Chegar","Quando O Carnaval Chegar","Chico Buarque",1972-01-01,175133,30,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-04T21:24:01Z,"bossa nova,fado,mpb,tropicalia",0.809,0.625,7,-8.726,1,0.0395,0.281,0.00149,0.247,0.924,120.915,4
54WJuy2fCEOgXZPWXkG2r3,"6tOsSffQQIXmK8TqsDck8t","Mambembe","Quando O Carnaval Chegar","Chico Buarque",1972-01-01,117000,31,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-04T21:24:45Z,"bossa nova,fado,mpb,tropicalia",0.628,0.737,2,-10.921,1,0.0642,0.133,0.00138,0.103,0.541,94.804,4
3wAO6Ch7lE7QJ6iysWWJ03,"4ag0CL3N5rbWwk0PUEFaA3","Luiza Manequim - 1998 - Remaster;","Selecao De Ouro","Abilio Manoel",1998-01-01,187600,39,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-05T16:04:59Z,"brazilian boogie",0.715,0.624,2,-12.373,1,0.0548,0.673,0.000272,0.125,0.777,88.323,4
2THdGDicfYeCFqJmWd7FUX,"5EhVc5RZ8thGrUs4bqksDX","Nêgo dito","Branca Mete Bronca","Branca Di Neve",1995-03-13,249666,42,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-05T16:18:14Z,"samba paulista,samba-rock",0.672,0.683,0,-14.915,0,0.0616,0.409,0.00000543,0.0666,0.967,157.495,4
6sEgq4i6Tm1ZrylFAa7BDL,"2ig041GcPcddsLoeUWpcJ0","Maria de Vila Matilde","Golpe de Vista","Douglas Germano",2016-10-21,123733,54,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-05T16:32:39Z,"nova mpb,samba paulista",0.599,0.325,7,-11.814,0,0.186,0.347,0,0.531,0.935,176.175,4
3rNNklNrCeKUXozaV7rDdd,"6u5P4S3NSj4EDNegDlOevO,3f5VCwd57gZsqMad28jyLV","Cirandeiro","Edu E Bethânia","Edu Lobo,Maria Bethânia",1966-02-28,224200,27,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-10T08:07:39Z,"bossa nova,mpb,samba,velha guarda,samba de roda,umbanda",0.453,0.237,0,-13.12,0,0.0304,0.755,0,0.0996,0.394,103.532,4
0OE4SZMAhKogqhgOU4XeXi,"5rX2c1zow6hCph8PnnU3kF","Meditation","The Astrud Gilberto Album","Astrud Gilberto",1965-01-01,160080,42,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-10T08:37:55Z,"bossa nova,brazilian jazz,lounge,samba-jazz,vocal jazz",0.417,0.242,0,-15.642,1,0.0348,0.776,0,0.291,0.307,132.665,4
7FhOFRsJIM1x9OsZ4MDf8K,"5rX2c1zow6hCph8PnnU3kF","Só Tinha De Ser Com Você","The Astrud Gilberto Album","Astrud Gilberto",1965-01-01,139053,39,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-10T08:38:58Z,"bossa nova,brazilian jazz,lounge,samba-jazz,vocal jazz",0.585,0.198,5,-16.938,1,0.0374,0.567,0,0.0762,0.725,147.782,4
7aQWuNqheTpisZfM0gP2oG,"0yFvXd36g5sNKYDi0Kkvl8","Velha Roupa Colorida","Falso Brilhante","Elis Regina",1976-01-05,254200,51,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-12T12:10:32Z,"bossa nova,brazilian jazz,mpb,samba",0.498,0.801,2,-5.831,1,0.0449,0.543,0,0.0525,0.923,101.666,4
1J3iJ1s3p7MRx9VJ9OMn4D,"7JoWcJHDOG58JYTe6d400S","Admirável Gado Novo","A Peleja do Diabo com o Dono do Céu (Versão com Faixas Bônus)","Zé Ramalho",1979,294026,55,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-12T12:22:53Z,"mpb",0.384,0.754,5,-10.339,1,0.0481,0.349,0.00000804,0.108,0.808,87.275,4
45P18b0Ntbd3kf2ira3TGR,"7dnT2FUXhjirperXaH22IJ","Agora Só Falta Você","Fruto Proibido","Rita Lee",1975-01-01,204760,49,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-12T12:34:19Z,"brazilian rock,mpb,tropicalia",0.569,0.869,8,-10.81,1,0.291,0.0942,0.00000161,0.0794,0.655,119.563,4
3oR8sRVByDYwIUUvA726Iq,"7rPqFVgJYARiFsLDlN6W6y,5HlnN6xF2MD87KhGRmCRTd","Regra Três","São Demais Os Perigos Desta Vida","Toquinho,Vinícius de Moraes",1972-01-01,157466,40,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-12T12:40:44Z,"bossa nova,mpb,samba,velha guarda,violao",0.479,0.374,9,-13.603,0,0.0486,0.392,0.00000558,0.0849,0.707,101.953,4
3HVbfel1UyI3CPirCfnSWe,"4laQz4PaKeh2Hu6QL6evVD","Um a Um - 2004 Digital Remaster","Tribalistas","Tribalistas",2002-01-01,161266,52,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-16T00:37:27Z,"brazilian rock,mpb,nova mpb",0.596,0.617,6,-7.572,1,0.0244,0.82,0.043,0.128,0.828,78.083,4
